1	2/14/2023 3:47:15 PM	4
2	2/14/2023 3:47:26 PM	1
3	2/14/2023 9:18:08 PM	1
4	2/14/2023 9:22:04 PM	1
5	2/14/2023 9:23:58 PM	1
6	2/14/2023 9:26:09 PM	5
7	2/14/2023 9:26:16 PM	5
8	2/14/2023 9:26:36 PM	5
9	2/14/2023 9:28:30 PM	1
10	2/14/2023 9:28:57 PM	5
11	2/14/2023 9:29:45 PM	5
12	2/14/2023 9:49:31 PM	5
